Seconds	Time	Lux	CLA	CS	Activity
3422900280.000000	41078.693056	0.000000	0.000000	0.000000	0.543095
3422900460.000000	41078.695139	0.000000	0.000000	0.000000	0.433163
3422900640.000000	41078.697223	0.000000	0.000000	0.000000	0.191696
3422900820.000000	41078.699306	0.000000	0.000000	0.000000	0.263820
3422901000.000000	41078.701389	0.000000	0.000000	0.000000	0.260571
3422901180.000000	41078.703473	0.000000	0.000000	0.000000	0.038212
3422901360.000000	41078.705556	0.000000	0.000000	0.000000	0.175110
3422901540.000000	41078.707639	0.000000	0.000000	0.000000	0.262896
3422901720.000000	41078.709723	0.000000	0.000000	0.000000	0.206957
3422901900.000000	41078.711806	0.000000	0.000000	0.000000	0.185240
3422902080.000000	41078.713889	0.000000	0.000000	0.000000	0.218400
3422902260.000000	41078.715973	0.000000	0.000000	0.000000	0.175110
3422902440.000000	41078.718056	0.000000	0.000000	0.000000	0.180583
3422902620.000000	41078.720139	0.000000	0.000000	0.000000	0.126735
3422902800.000000	41078.722223	0.000000	0.000000	0.000000	0.064320
3422902980.000000	41078.724306	0.000000	0.000000	0.000000	0.183921
3422903160.000000	41078.726389	0.000000	0.000000	0.000000	0.165830
3422903340.000000	41078.728473	0.000000	0.000000	0.000000	0.191060
3422903520.000000	41078.730556	0.000000	0.000000	0.000000	0.181256
3422903700.000000	41078.732639	0.000000	0.000000	0.000000	0.145507
3422903880.000000	41078.734723	0.000000	0.000000	0.000000	0.218400
3422904060.000000	41078.736806	0.000000	0.000000	0.000000	0.231911
3422904240.000000	41078.738889	0.000000	0.000000	0.000000	0.081060
3422904420.000000	41078.740973	0.000000	0.000000	0.000000	0.188496
3422904600.000000	41078.743056	0.000000	0.000000	0.000000	0.170889
3422904780.000000	41078.745139	0.000000	0.000000	0.000000	0.046800
3422904960.000000	41078.747223	0.000000	0.000000	0.000000	0.046800
3422905140.000000	41078.749306	0.000000	0.000000	0.000000	0.161368
3422905320.000000	41078.751389	0.000000	0.000000	0.000000	0.233479
3422905500.000000	41078.753473	0.000000	0.000000	0.000000	0.200386
3422905680.000000	41078.755556	0.000000	0.000000	0.000000	0.109200
3422905860.000000	41078.757639	0.000000	0.000000	0.000000	0.137775
3422906040.000000	41078.759723	0.000000	0.000000	0.000000	0.240159
3422906220.000000	41078.761806	0.000000	0.000000	0.000000	0.168017
3422906400.000000	41078.763889	0.000000	0.000000	0.000000	0.034883
3422906580.000000	41078.765973	0.000000	0.000000	0.000000	0.136889
3422906760.000000	41078.768056	0.000000	0.000000	0.000000	0.225527
3422906940.000000	41078.770139	0.000000	0.000000	0.000000	0.185240
3422907120.000000	41078.772223	0.000000	0.000000	0.000000	0.183921
3422907300.000000	41078.774306	0.000000	0.000000	0.000000	0.236071
3422907480.000000	41078.776389	0.000000	0.000000	0.000000	0.142976
3422907660.000000	41078.778473	0.000000	0.000000	0.000000	0.180583
3422907840.000000	41078.780556	0.000000	0.000000	0.000000	0.203399
3422908020.000000	41078.782639	0.000000	0.000000	0.000000	0.176494
3422908200.000000	41078.784723	0.000000	0.000000	0.000000	0.176494
3422908380.000000	41078.786806	0.000000	0.000000	0.000000	0.131448
3422908560.000000	41078.788889	0.000000	0.000000	0.000000	0.078000
3422908740.000000	41078.790973	0.000000	0.000000	0.000000	0.179230
3422908920.000000	41078.793056	0.000000	0.000000	0.000000	0.135998
3422909100.000000	41078.795139	0.000000	0.000000	0.000000	0.071488
3422909280.000000	41078.797223	0.000000	0.000000	0.000000	0.186549
3422909460.000000	41078.799306	0.000000	0.000000	0.000000	0.044123
3422909640.000000	41078.801389	0.000000	0.000000	0.000000	0.172308
3422909820.000000	41078.803473	0.000000	0.000000	0.000000	0.213327
3422910000.000000	41078.805556	0.000000	0.000000	0.000000	0.041274
3422910180.000000	41078.807639	0.000000	0.000000	0.000000	0.138656
3422910360.000000	41078.809723	0.000000	0.000000	0.000000	0.244179
3422910540.000000	41078.811806	0.000000	0.000000	0.000000	0.165095
3422910720.000000	41078.813889	0.000000	0.000000	0.000000	0.097422
3422910900.000000	41078.815973	0.000000	0.000000	0.000000	0.041274
3422911080.000000	41078.818056	0.000000	0.000000	0.000000	0.034883
3422911260.000000	41078.820139	0.000000	0.000000	0.000000	0.226065
3422911440.000000	41078.822223	0.000000	0.000000	0.000000	0.258226
3422911620.000000	41078.824306	0.000000	0.000000	0.000000	0.044123
3422911800.000000	41078.826389	0.000000	0.000000	0.000000	0.074815
3422911980.000000	41078.828473	0.000000	0.000000	0.000000	0.038212
3422912160.000000	41078.830556	0.000000	0.000000	0.000000	0.060419
3422912340.000000	41078.832639	0.000000	0.000000	0.000000	0.051739
3422912520.000000	41078.834723	0.000000	0.000000	0.000000	0.034883
3422912700.000000	41078.836806	0.000000	0.000000	0.000000	0.054040
3422912880.000000	41078.838889	0.000000	0.000000	0.000000	0.074815
3422913060.000000	41078.840973	0.000000	0.000000	0.000000	0.102296
3422913240.000000	41078.843056	0.000000	0.000000	0.000000	0.210456
3422913420.000000	41078.845139	0.000000	0.000000	0.000000	0.180583
3422913600.000000	41078.847223	0.000000	0.000000	0.000000	0.189140
3422913780.000000	41078.849306	0.000000	0.000000	0.000000	0.167291
3422913960.000000	41078.851389	0.000000	0.000000	0.000000	0.141264
3422914140.000000	41078.853473	0.000000	0.000000	0.000000	0.136889
3422914320.000000	41078.855556	0.000000	0.000000	0.000000	0.062400
3422914500.000000	41078.857639	0.000000	0.000000	0.000000	0.046800
3422914680.000000	41078.859723	0.000000	0.000000	0.000000	0.034883
3422914860.000000	41078.861806	0.000000	0.000000	0.000000	0.031200
3422915040.000000	41078.863889	0.000000	0.000000	0.000000	0.031200
3422915220.000000	41078.865973	0.000000	0.000000	0.000000	0.031200
3422915400.000000	41078.868056	0.000000	0.000000	0.000000	0.031200
3422915580.000000	41078.870139	0.000000	0.000000	0.000000	0.031200
3422915760.000000	41078.872223	0.000000	0.000000	0.000000	0.031200
3422915940.000000	41078.874306	0.000000	0.000000	0.000000	0.034883
3422916120.000000	41078.876389	0.000000	0.000000	0.000000	0.031200
3422916300.000000	41078.878473	0.000000	0.000000	0.000000	0.031200
3422916480.000000	41078.880556	0.000000	0.000000	0.000000	0.031200
3422916660.000000	41078.882639	0.000000	0.000000	0.000000	0.034883
3422916840.000000	41078.884723	0.000000	0.000000	0.000000	0.031200
3422917020.000000	41078.886806	0.000000	0.000000	0.000000	0.034883
3422917200.000000	41078.888889	0.000000	0.000000	0.000000	0.031200
3422917380.000000	41078.890973	0.000000	0.000000	0.000000	0.027020
3422917560.000000	41078.893056	0.000000	0.000000	0.000000	0.031200
3422917740.000000	41078.895139	0.000000	0.000000	0.000000	0.031200
3422917920.000000	41078.897223	0.000000	0.000000	0.000000	0.031200
3422918100.000000	41078.899306	0.000000	0.000000	0.000000	0.031200
3422918280.000000	41078.901389	0.000000	0.000000	0.000000	0.031200
3422918460.000000	41078.903473	0.000000	0.000000	0.000000	0.031200
3422918640.000000	41078.905556	0.000000	0.000000	0.000000	0.031200
3422918820.000000	41078.907639	0.000000	0.000000	0.000000	0.031200
3422919000.000000	41078.909723	0.000000	0.000000	0.000000	0.034883
3422919180.000000	41078.911806	0.000000	0.000000	0.000000	0.034883
3422919360.000000	41078.913889	0.000000	0.000000	0.000000	0.031200
3422919540.000000	41078.915973	0.000000	0.000000	0.000000	0.031200
3422919720.000000	41078.918056	0.000000	0.000000	0.000000	0.031200
3422919900.000000	41078.920139	0.000000	0.000000	0.000000	0.031200
3422920080.000000	41078.922223	0.000000	0.000000	0.000000	0.031200
3422920260.000000	41078.924306	0.000000	0.000000	0.000000	0.031200
3422920440.000000	41078.926389	0.000000	0.000000	0.000000	0.031200
3422920620.000000	41078.928473	0.000000	0.000000	0.000000	0.031200
3422920800.000000	41078.930556	0.000000	0.000000	0.000000	0.031200
3422920980.000000	41078.932639	0.000000	0.000000	0.000000	0.034883
3422921160.000000	41078.934723	0.000000	0.000000	0.000000	0.031200
3422921340.000000	41078.936806	0.000000	0.000000	0.000000	0.031200
3422921520.000000	41078.938889	0.000000	0.000000	0.000000	0.031200
3422921700.000000	41078.940973	0.000000	0.000000	0.000000	0.031200
3422921880.000000	41078.943056	0.000000	0.000000	0.000000	0.031200
3422922060.000000	41078.945139	0.000000	0.000000	0.000000	0.031200
3422922240.000000	41078.947223	0.000000	0.000000	0.000000	0.031200
3422922420.000000	41078.949306	0.000000	0.000000	0.000000	0.031200
3422922600.000000	41078.951389	0.000000	0.000000	0.000000	0.031200
3422922780.000000	41078.953473	0.000000	0.000000	0.000000	0.031200
3422922960.000000	41078.955556	0.000000	0.000000	0.000000	0.038212
3422923140.000000	41078.957639	0.000000	0.000000	0.000000	0.069765
3422923320.000000	41078.959723	0.000000	0.000000	0.000000	0.038212
3422923500.000000	41078.961806	0.000000	0.000000	0.000000	0.034883
3422923680.000000	41078.963889	0.000000	0.000000	0.000000	0.034883
3422923860.000000	41078.965973	0.000000	0.000000	0.000000	0.031200
3422924040.000000	41078.968056	0.000000	0.000000	0.000000	0.034883
3422924220.000000	41078.970139	0.000000	0.000000	0.000000	0.031200
3422924400.000000	41078.972223	0.000000	0.000000	0.000000	0.190422
3422924580.000000	41078.974306	0.000000	0.000000	0.000000	0.170176
3422924760.000000	41078.976389	0.000000	0.000000	0.000000	0.156778
3422924940.000000	41078.978473	0.000000	0.000000	0.000000	0.202800
3422925120.000000	41078.980556	0.000000	0.000000	0.000000	0.184582
3422925300.000000	41078.982639	0.000000	0.000000	0.000000	0.142976
3422925480.000000	41078.984723	0.000000	0.000000	0.000000	0.185895
3422925660.000000	41078.986806	0.000000	0.000000	0.000000	0.183921
3422925840.000000	41078.988889	0.000000	0.000000	0.000000	0.191060
3422926020.000000	41078.990973	0.000000	0.000000	0.000000	0.181926
3422926200.000000	41078.993056	0.000000	0.000000	0.000000	0.177182
3422926380.000000	41078.995139	0.000000	0.000000	0.000000	0.147995
3422926560.000000	41078.997223	0.000000	0.000000	0.000000	0.144668
3422926740.000000	41078.999306	0.000000	0.000000	0.000000	0.133286
3422926920.000000	41079.001389	0.000000	0.000000	0.000000	0.143825
3422927100.000000	41079.003473	0.000000	0.000000	0.000000	0.144668
3422927280.000000	41079.005556	0.000000	0.000000	0.000000	0.143825
3422927460.000000	41079.007639	0.000000	0.000000	0.000000	0.158323
3422927640.000000	41079.009723	0.000000	0.000000	0.000000	0.156778
3422927820.000000	41079.011806	0.000000	0.000000	0.000000	0.151248
3422928000.000000	41079.013889	0.000000	0.000000	0.000000	0.152848
3422928180.000000	41079.015973	0.000000	0.000000	0.000000	0.134196
3422928360.000000	41079.018056	0.000000	0.000000	0.000000	0.132370
3422928540.000000	41079.020139	0.000000	0.000000	0.000000	0.152848
3422928720.000000	41079.022223	0.000000	0.000000	0.000000	0.150441
3422928900.000000	41079.024306	0.000000	0.000000	0.000000	0.146341
3422929080.000000	41079.026389	0.000000	0.000000	0.000000	0.159089
3422929260.000000	41079.028473	0.000000	0.000000	0.000000	0.142976
3422929440.000000	41079.030556	0.000000	0.000000	0.000000	0.176494
3422929620.000000	41079.032639	0.000000	0.000000	0.000000	0.159852
3422929800.000000	41079.034723	0.000000	0.000000	0.000000	0.172308
3422929980.000000	41079.036806	0.000000	0.000000	0.000000	0.160612
3422930160.000000	41079.038889	0.000000	0.000000	0.000000	0.170889
3422930340.000000	41079.040973	0.000000	0.000000	0.000000	0.156000
3422930520.000000	41079.043056	0.000000	0.000000	0.000000	0.158323
3422930700.000000	41079.045139	0.000000	0.000000	0.000000	0.155218
3422930880.000000	41079.047223	0.000000	0.000000	0.000000	0.140400
3422931060.000000	41079.049306	0.000000	0.000000	0.000000	0.173714
3422931240.000000	41079.051389	0.000000	0.000000	0.000000	0.211033
3422931420.000000	41079.053473	0.000000	0.000000	0.000000	0.203996
3422931600.000000	41079.055556	0.000000	0.000000	0.000000	0.144668
3422931780.000000	41079.057639	0.000000	0.000000	0.000000	0.034883
3422931960.000000	41079.059723	0.000000	0.000000	0.000000	0.038212
3422932140.000000	41079.061806	0.000000	0.000000	0.000000	0.034883
3422932320.000000	41079.063889	0.000000	0.000000	0.000000	0.034883
3422932500.000000	41079.065973	0.000000	0.000000	0.000000	0.130519
3422932680.000000	41079.068056	0.000000	0.000000	0.000000	0.165095
3422932860.000000	41079.070139	0.000000	0.000000	0.000000	0.142976
3422933040.000000	41079.072223	0.000000	0.000000	0.000000	0.153642
3422933220.000000	41079.074306	0.000000	0.000000	0.000000	0.142976
3422933400.000000	41079.076389	0.000000	0.000000	0.000000	0.163614
3422933580.000000	41079.078473	0.000000	0.000000	0.000000	0.175803
3422933760.000000	41079.080556	0.000000	0.000000	0.000000	0.191060
3422933940.000000	41079.082639	0.000000	0.000000	0.000000	0.170176
3422934120.000000	41079.084723	0.000000	0.000000	0.000000	0.187200
3422934300.000000	41079.086806	0.000000	0.000000	0.000000	0.187200
3422934480.000000	41079.088889	0.000000	0.000000	0.000000	0.205186
3422934660.000000	41079.090973	0.000000	0.000000	0.000000	0.170176
3422934840.000000	41079.093056	0.000000	0.000000	0.000000	0.189140
3422935020.000000	41079.095139	0.000000	0.000000	0.000000	0.137775
3422935200.000000	41079.097223	0.000000	0.000000	0.000000	0.092291
3422935380.000000	41079.099306	0.000000	0.000000	0.000000	0.034883
3422935560.000000	41079.101389	0.000000	0.000000	0.000000	0.038212
3422935740.000000	41079.103473	0.000000	0.000000	0.000000	0.031200
3422935920.000000	41079.105556	0.000000	0.000000	0.000000	0.031200
3422936100.000000	41079.107639	0.000000	0.000000	0.000000	0.060419
3422936280.000000	41079.109723	0.000000	0.000000	0.000000	0.038212
3422936460.000000	41079.111806	0.000000	0.000000	0.000000	0.031200
3422936640.000000	41079.113889	0.000000	0.000000	0.000000	0.081060
3422936820.000000	41079.115973	0.000000	0.000000	0.000000	0.034883
3422937000.000000	41079.118056	0.000000	0.000000	0.000000	0.031200
3422937180.000000	41079.120139	0.000000	0.000000	0.000000	0.034883
3422937360.000000	41079.122223	0.000000	0.000000	0.000000	0.034883
3422937540.000000	41079.124306	0.000000	0.000000	0.000000	0.034883
3422937720.000000	41079.126389	0.000000	0.000000	0.000000	0.038212
3422937900.000000	41079.128473	0.000000	0.000000	0.000000	0.031200
3422938080.000000	41079.130556	0.000000	0.000000	0.000000	0.034883
3422938260.000000	41079.132639	0.000000	0.000000	0.000000	0.034883
3422938440.000000	41079.134723	0.000000	0.000000	0.000000	0.031200
3422938620.000000	41079.136806	0.000000	0.000000	0.000000	0.034883
3422938800.000000	41079.138889	0.000000	0.000000	0.000000	0.034883
3422938980.000000	41079.140973	0.000000	0.000000	0.000000	0.034883
3422939160.000000	41079.143056	0.000000	0.000000	0.000000	0.038212
3422939340.000000	41079.145139	0.000000	0.000000	0.000000	0.034883
3422939520.000000	41079.147223	0.000000	0.000000	0.000000	0.034883
3422939700.000000	41079.149306	0.000000	0.000000	0.000000	0.034883
3422939880.000000	41079.151389	0.000000	0.000000	0.000000	0.034883
3422940060.000000	41079.153473	0.000000	0.000000	0.000000	0.034883
3422940240.000000	41079.155556	0.000000	0.000000	0.000000	0.034883
3422940420.000000	41079.157639	0.000000	0.000000	0.000000	0.034883
3422940600.000000	41079.159723	0.000000	0.000000	0.000000	0.031200
3422940780.000000	41079.161806	0.000000	0.000000	0.000000	0.034883
3422940960.000000	41079.163889	0.000000	0.000000	0.000000	0.034883
3422941140.000000	41079.165973	0.000000	0.000000	0.000000	0.034883
3422941320.000000	41079.168056	0.000000	0.000000	0.000000	0.034883
3422941500.000000	41079.170139	0.000000	0.000000	0.000000	0.031200
3422941680.000000	41079.172223	0.000000	0.000000	0.000000	0.031200
3422941860.000000	41079.174306	0.000000	0.000000	0.000000	0.031200
3422942040.000000	41079.176389	0.000000	0.000000	0.000000	0.031200
3422942220.000000	41079.178473	0.000000	0.000000	0.000000	0.034883
3422942400.000000	41079.180556	0.000000	0.000000	0.000000	0.034883
3422942580.000000	41079.182639	0.000000	0.000000	0.000000	0.031200
3422942760.000000	41079.184723	0.000000	0.000000	0.000000	0.034883
3422942940.000000	41079.186806	0.000000	0.000000	0.000000	0.034883
3422943120.000000	41079.188889	0.000000	0.000000	0.000000	0.031200
3422943300.000000	41079.190973	0.000000	0.000000	0.000000	0.031200
3422943480.000000	41079.193056	0.000000	0.000000	0.000000	0.074815
3422943660.000000	41079.195139	0.000000	0.000000	0.000000	0.208714
3422943840.000000	41079.197223	0.000000	0.000000	0.000000	0.031200
3422944020.000000	41079.199306	0.000000	0.000000	0.000000	0.034883
3422944200.000000	41079.201389	0.000000	0.000000	0.000000	0.034883
3422944380.000000	41079.203473	0.000000	0.000000	0.000000	0.034883
3422944560.000000	41079.205556	0.000000	0.000000	0.000000	0.034883
3422944740.000000	41079.207639	0.000000	0.000000	0.000000	0.031200
3422944920.000000	41079.209723	0.000000	0.000000	0.000000	0.034883
3422945100.000000	41079.211806	0.000000	0.000000	0.000000	0.034883
3422945280.000000	41079.213889	0.000000	0.000000	0.000000	0.031200
3422945460.000000	41079.215973	0.000000	0.000000	0.000000	0.034883
3422945640.000000	41079.218056	0.000000	0.000000	0.000000	0.034883
3422945820.000000	41079.220139	0.000000	0.000000	0.000000	0.031200
3422946000.000000	41079.222223	0.000000	0.000000	0.000000	0.031200
3422946180.000000	41079.224306	0.000000	0.000000	0.000000	0.034883
3422946360.000000	41079.226389	0.000000	0.000000	0.000000	0.031200
3422946540.000000	41079.228473	0.000000	0.000000	0.000000	0.031200
3422946720.000000	41079.230556	0.000000	0.000000	0.000000	0.034883
3422946900.000000	41079.232639	0.000000	0.000000	0.000000	0.031200
3422947080.000000	41079.234723	0.000000	0.000000	0.000000	0.031200
3422947260.000000	41079.236806	0.000000	0.000000	0.000000	0.034883
3422947440.000000	41079.238889	0.000000	0.000000	0.000000	0.031200
3422947620.000000	41079.240973	0.000000	0.000000	0.000000	0.034883
3422947800.000000	41079.243056	0.000000	0.000000	0.000000	0.034883
