Seconds	Time	Lux	CLA	CS	Activity
3429911640.000000	41159.843056	0.000000	0.000000	0.000000	0.038212
3429911820.000000	41159.845139	0.000000	0.000000	0.000000	0.115693
3429912000.000000	41159.847223	0.000000	0.000000	0.000000	0.247642
3429912180.000000	41159.849306	0.000000	0.000000	0.000000	0.243180
3429912360.000000	41159.851389	0.000000	0.000000	0.000000	0.064320
3429912540.000000	41159.853473	0.000000	0.000000	0.000000	0.049332
3429912720.000000	41159.855556	0.000000	0.000000	0.000000	0.034883
3429912900.000000	41159.857639	0.000000	0.000000	0.000000	0.184582
3429913080.000000	41159.859723	0.000000	0.000000	0.000000	0.034883
3429913260.000000	41159.861806	0.000000	0.000000	0.000000	0.133286
3429913440.000000	41159.863889	0.000000	0.000000	0.000000	0.362847
3429913620.000000	41159.865973	0.000000	0.000000	0.000000	0.135998
3429913800.000000	41159.868056	0.000000	0.000000	0.000000	0.038212
3429913980.000000	41159.870139	0.000000	0.000000	0.000000	0.034883
3429914160.000000	41159.872223	0.000000	0.000000	0.000000	0.034883
3429914340.000000	41159.874306	0.000000	0.000000	0.000000	0.044123
3429914520.000000	41159.876389	0.000000	0.000000	0.000000	0.093600
3429914700.000000	41159.878473	0.000000	0.000000	0.000000	0.202800
3429914880.000000	41159.880556	0.000000	0.000000	0.000000	0.212183
3429915060.000000	41159.882639	0.000000	0.000000	0.000000	0.207545
3429915240.000000	41159.884723	0.000000	0.000000	0.000000	0.124800
3429915420.000000	41159.886806	0.000000	0.000000	0.000000	0.094891
3429915600.000000	41159.888889	0.000000	0.000000	0.000000	0.038212
3429915780.000000	41159.890973	0.000000	0.000000	0.000000	0.049332
3429915960.000000	41159.893056	0.000000	0.000000	0.000000	0.212183
3429916140.000000	41159.895139	0.000000	0.000000	0.000000	0.034883
3429916320.000000	41159.897223	0.000000	0.000000	0.000000	0.267484
3429916500.000000	41159.899306	0.000000	0.000000	0.000000	0.261504
3429916680.000000	41159.901389	0.000000	0.000000	0.000000	0.031200
3429916860.000000	41159.903473	0.000000	0.000000	0.000000	0.031200
3429917040.000000	41159.905556	0.000000	0.000000	0.000000	0.034883
3429917220.000000	41159.907639	0.000000	0.000000	0.000000	0.034883
3429917400.000000	41159.909723	0.000000	0.000000	0.000000	0.099889
3429917580.000000	41159.911806	0.000000	0.000000	0.000000	0.175803
3429917760.000000	41159.913889	0.000000	0.000000	0.000000	0.088247
3429917940.000000	41159.915973	0.000000	0.000000	0.000000	0.102296
3429918120.000000	41159.918056	0.000000	0.000000	0.000000	0.176494
3429918300.000000	41159.920139	0.000000	0.000000	0.000000	0.208714
3429918480.000000	41159.922223	0.000000	0.000000	0.000000	0.064320
3429918660.000000	41159.924306	0.000000	0.000000	0.000000	0.038212
3429918840.000000	41159.926389	0.000000	0.000000	0.000000	0.046800
3429919020.000000	41159.928473	0.000000	0.000000	0.000000	0.034883
3429919200.000000	41159.930556	0.000000	0.000000	0.000000	0.112493
3429919380.000000	41159.932639	0.000000	0.000000	0.000000	0.211609
3429919560.000000	41159.934723	0.000000	0.000000	0.000000	0.076424
3429919740.000000	41159.936806	0.000000	0.000000	0.000000	0.034883
3429919920.000000	41159.938889	0.000000	0.000000	0.000000	0.104648
3429920100.000000	41159.940973	0.000000	0.000000	0.000000	0.177867
3429920280.000000	41159.943056	0.000000	0.000000	0.000000	0.257754
3429920460.000000	41159.945139	0.000000	0.000000	0.000000	0.034883
3429920640.000000	41159.947223	0.000000	0.000000	0.000000	0.183921
3429920820.000000	41159.949306	0.000000	0.000000	0.000000	0.046800
3429921000.000000	41159.951389	0.000000	0.000000	0.000000	0.090963
3429921180.000000	41159.953473	0.000000	0.000000	0.000000	0.339636
3429921360.000000	41159.955556	0.000000	0.000000	0.000000	0.041274
3429921540.000000	41159.957639	0.000000	0.000000	0.000000	0.262896
3429921720.000000	41159.959723	0.000000	0.000000	0.000000	0.031200
3429921900.000000	41159.961806	0.000000	0.000000	0.000000	0.031200
3429922080.000000	41159.963889	0.000000	0.000000	0.000000	0.034883
3429922260.000000	41159.965973	0.000000	0.000000	0.000000	0.318943
3429922440.000000	41159.968056	0.000000	0.000000	0.000000	0.181256
3429922620.000000	41159.970139	0.000000	0.000000	0.000000	0.105804
3429922800.000000	41159.972223	0.000000	0.000000	0.000000	0.031200
3429922980.000000	41159.974306	0.000000	0.000000	0.000000	0.034883
3429923160.000000	41159.976389	0.000000	0.000000	0.000000	0.238124
3429923340.000000	41159.978473	0.000000	0.000000	0.000000	0.031200
3429923520.000000	41159.980556	0.000000	0.000000	0.000000	0.064320
3429923700.000000	41159.982639	0.000000	0.000000	0.000000	0.155218
3429923880.000000	41159.984723	0.000000	0.000000	0.000000	0.031200
3429924060.000000	41159.986806	0.000000	0.000000	0.000000	0.170176
3429924240.000000	41159.988889	0.000000	0.000000	0.000000	0.154432
3429924420.000000	41159.990973	0.000000	0.000000	0.000000	0.114636
3429924600.000000	41159.993056	0.000000	0.000000	0.000000	0.034883
3429924780.000000	41159.995139	0.000000	0.000000	0.000000	0.108080
3429924960.000000	41159.997223	0.000000	0.000000	0.000000	0.096165
3429925140.000000	41159.999306	0.000000	0.000000	0.000000	0.034883
3429925320.000000	41160.001389	0.000000	0.000000	0.000000	0.034883
3429925500.000000	41160.003473	0.000000	0.000000	0.000000	0.034883
3429925680.000000	41160.005556	0.000000	0.000000	0.000000	0.034883
3429925860.000000	41160.007639	0.000000	0.000000	0.000000	0.210456
3429926040.000000	41160.009723	0.000000	0.000000	0.000000	0.167291
3429926220.000000	41160.011806	0.000000	0.000000	0.000000	0.056247
3429926400.000000	41160.013889	0.000000	0.000000	0.000000	0.031200
3429926580.000000	41160.015973	0.000000	0.000000	0.000000	0.031200
3429926760.000000	41160.018056	0.000000	0.000000	0.000000	0.027020
3429926940.000000	41160.020139	0.000000	0.000000	0.000000	0.027020
3429927120.000000	41160.022223	0.000000	0.000000	0.000000	0.282528
3429927300.000000	41160.024306	0.000000	0.000000	0.000000	0.060419
3429927480.000000	41160.026389	0.000000	0.000000	0.000000	0.236071
3429927660.000000	41160.028473	0.000000	0.000000	0.000000	0.060419
3429927840.000000	41160.030556	0.000000	0.000000	0.000000	0.031200
3429928020.000000	41160.032639	0.000000	0.000000	0.000000	0.226603
3429928200.000000	41160.034723	0.000000	0.000000	0.000000	0.044123
3429928380.000000	41160.036806	0.000000	0.000000	0.000000	0.038212
3429928560.000000	41160.038889	0.000000	0.000000	0.000000	0.060419
3429928740.000000	41160.040973	0.000000	0.000000	0.000000	0.034883
