Seconds	Time	Lux	CLA	CS	Activity
3428922540.000000	41148.395139	135.851460	190.521491	0.354874	0.558558
3428922720.000000	41148.397223	127.029727	164.515276	0.331279	0.675320
3428922900.000000	41148.399306	158.416660	218.855149	0.377315	0.062400
3428923080.000000	41148.401389	242.510073	308.090418	0.432265	0.031200
3428923260.000000	41148.403473	207.296115	276.786722	0.415203	0.034883
3428923440.000000	41148.405556	114.080986	154.791424	0.321575	0.424079
3428923620.000000	41148.407639	461.838122	510.544001	0.508437	0.436800
3428923800.000000	41148.409723	186.870693	192.721908	0.356729	0.541075
3428923980.000000	41148.411806	0.000000	0.000000	0.000000	0.121840
3428924160.000000	41148.413889	0.000000	0.000000	0.000000	0.034883
3428924340.000000	41148.415973	0.000000	0.000000	0.000000	0.034883
3428924520.000000	41148.418056	0.000000	0.000000	0.000000	0.038212
3428924700.000000	41148.420139	0.000000	0.000000	0.000000	0.296810
3428924880.000000	41148.422223	0.000000	0.000000	0.000000	0.031200
3428925060.000000	41148.424306	0.000000	0.000000	0.000000	0.031200
3428925240.000000	41148.426389	0.000000	0.000000	0.000000	0.031200
3428925420.000000	41148.428473	0.000000	0.000000	0.000000	0.034883
3428925600.000000	41148.430556	0.000000	0.000000	0.000000	0.031200
3428925780.000000	41148.432639	0.000000	0.000000	0.000000	0.031200
3428925960.000000	41148.434723	0.000000	0.000000	0.000000	0.031200
3428926140.000000	41148.436806	0.000000	0.000000	0.000000	0.034883
3428926320.000000	41148.438889	0.000000	0.000000	0.000000	0.031200
3428926500.000000	41148.440973	0.000000	0.000000	0.000000	0.031200
3428926680.000000	41148.443056	0.000000	0.000000	0.000000	0.031200
3428926860.000000	41148.445139	0.000000	0.000000	0.000000	0.031200
3428927040.000000	41148.447223	0.000000	0.000000	0.000000	0.031200
3428927220.000000	41148.449306	0.000000	0.000000	0.000000	0.031200
3428927400.000000	41148.451389	0.000000	0.000000	0.000000	0.031200
3428927580.000000	41148.453473	0.000000	0.000000	0.000000	0.031200
3428927760.000000	41148.455556	0.000000	0.000000	0.000000	0.031200
3428927940.000000	41148.457639	0.000000	0.000000	0.000000	0.031200
3428928120.000000	41148.459723	0.000000	0.000000	0.000000	0.031200
3428928300.000000	41148.461806	0.000000	0.000000	0.000000	0.031200
3428928480.000000	41148.463889	0.000000	0.000000	0.000000	0.031200
3428928660.000000	41148.465973	0.000000	0.000000	0.000000	0.031200
3428928840.000000	41148.468056	0.000000	0.000000	0.000000	0.031200
3428929020.000000	41148.470139	0.000000	0.000000	0.000000	0.031200
3428929200.000000	41148.472223	0.000000	0.000000	0.000000	0.031200
3428929380.000000	41148.474306	0.000000	0.000000	0.000000	0.031200
3428929560.000000	41148.476389	0.000000	0.000000	0.000000	0.031200
3428929740.000000	41148.478473	0.000000	0.000000	0.000000	0.031200
3428929920.000000	41148.480556	0.000000	0.000000	0.000000	0.031200
3428930100.000000	41148.482639	0.000000	0.000000	0.000000	0.027020
3428930280.000000	41148.484723	0.000000	0.000000	0.000000	0.031200
3428930460.000000	41148.486806	0.000000	0.000000	0.000000	0.031200
3428930640.000000	41148.488889	0.000000	0.000000	0.000000	0.034883
3428930820.000000	41148.490973	0.000000	0.000000	0.000000	0.031200
3428931000.000000	41148.493056	0.000000	0.000000	0.000000	0.031200
3428931180.000000	41148.495139	0.000000	0.000000	0.000000	0.031200
3428931360.000000	41148.497223	0.000000	0.000000	0.000000	0.031200
3428931540.000000	41148.499306	0.000000	0.000000	0.000000	0.031200
3428931720.000000	41148.501389	0.000000	0.000000	0.000000	0.076424
3428931900.000000	41148.503473	0.000000	0.000000	0.000000	0.038212
3428932080.000000	41148.505556	0.000000	0.000000	0.000000	0.034883
3428932260.000000	41148.507639	0.000000	0.000000	0.000000	0.038212
3428932440.000000	41148.509723	0.000000	0.000000	0.000000	0.034883
3428932620.000000	41148.511806	0.000000	0.000000	0.000000	0.034883
3428932800.000000	41148.513889	0.000000	0.000000	0.000000	0.034883
3428932980.000000	41148.515973	0.000000	0.000000	0.000000	0.034883
3428933160.000000	41148.518056	0.000000	0.000000	0.000000	0.167291
3428933340.000000	41148.520139	0.000000	0.000000	0.000000	0.022062
3428933520.000000	41148.522223	0.000000	0.000000	0.000000	0.022062
3428933700.000000	41148.524306	0.000000	0.000000	0.000000	0.015600
3428933880.000000	41148.526389	0.000000	0.000000	0.000000	0.022062
3428934060.000000	41148.528473	0.000000	0.000000	0.000000	0.027020
3428934240.000000	41148.530556	0.000000	0.000000	0.000000	0.106948
3428934420.000000	41148.532639	0.000000	0.000000	0.000000	0.031200
3428934600.000000	41148.534723	0.000000	0.000000	0.000000	0.031200
