3428922540.000	35.000	139.000	78.000	1282.000
3428922720.000	33.000	129.000	69.000	1874.000
3428922900.000	40.000	163.000	90.000	16.000
3428923080.000	63.000	246.000	130.000	4.000
3428923260.000	53.000	212.000	115.000	5.000
3428923440.000	29.000	117.000	64.000	739.000
3428923620.000	157.000	405.000	151.000	784.000
3428923800.000	66.000	160.000	57.000	1203.000
3428923980.000	0.000	0.000	0.000	61.000
3428924160.000	0.000	0.000	0.000	5.000
3428924340.000	0.000	0.000	0.000	5.000
3428924520.000	0.000	0.000	0.000	6.000
3428924700.000	0.000	0.000	0.000	362.000
3428924880.000	0.000	0.000	0.000	4.000
3428925060.000	0.000	0.000	0.000	4.000
3428925240.000	0.000	0.000	0.000	4.000
3428925420.000	0.000	0.000	0.000	5.000
3428925600.000	0.000	0.000	0.000	4.000
3428925780.000	0.000	0.000	0.000	4.000
3428925960.000	0.000	0.000	0.000	4.000
3428926140.000	0.000	0.000	0.000	5.000
3428926320.000	0.000	0.000	0.000	4.000
3428926500.000	0.000	0.000	0.000	4.000
3428926680.000	0.000	0.000	0.000	4.000
3428926860.000	0.000	0.000	0.000	4.000
3428927040.000	0.000	0.000	0.000	4.000
3428927220.000	0.000	0.000	0.000	4.000
3428927400.000	0.000	0.000	0.000	4.000
3428927580.000	0.000	0.000	0.000	4.000
3428927760.000	0.000	0.000	0.000	4.000
3428927940.000	0.000	0.000	0.000	4.000
3428928120.000	0.000	0.000	0.000	4.000
3428928300.000	0.000	0.000	0.000	4.000
3428928480.000	0.000	0.000	0.000	4.000
3428928660.000	0.000	0.000	0.000	4.000
3428928840.000	0.000	0.000	0.000	4.000
3428929020.000	0.000	0.000	0.000	4.000
3428929200.000	0.000	0.000	0.000	4.000
3428929380.000	0.000	0.000	0.000	4.000
3428929560.000	0.000	0.000	0.000	4.000
3428929740.000	0.000	0.000	0.000	4.000
3428929920.000	0.000	0.000	0.000	4.000
3428930100.000	0.000	0.000	0.000	3.000
3428930280.000	0.000	0.000	0.000	4.000
3428930460.000	0.000	0.000	0.000	4.000
3428930640.000	0.000	0.000	0.000	5.000
3428930820.000	0.000	0.000	0.000	4.000
3428931000.000	0.000	0.000	0.000	4.000
3428931180.000	0.000	0.000	0.000	4.000
3428931360.000	0.000	0.000	0.000	4.000
3428931540.000	0.000	0.000	0.000	4.000
3428931720.000	0.000	0.000	0.000	24.000
3428931900.000	0.000	0.000	0.000	6.000
3428932080.000	0.000	0.000	0.000	5.000
3428932260.000	0.000	0.000	0.000	6.000
3428932440.000	0.000	0.000	0.000	5.000
3428932620.000	0.000	0.000	0.000	5.000
3428932800.000	0.000	0.000	0.000	5.000
3428932980.000	0.000	0.000	0.000	5.000
3428933160.000	0.000	0.000	0.000	115.000
3428933340.000	0.000	0.000	0.000	2.000
3428933520.000	0.000	0.000	0.000	2.000
3428933700.000	0.000	0.000	0.000	1.000
3428933880.000	0.000	0.000	0.000	2.000
3428934060.000	0.000	0.000	0.000	3.000
3428934240.000	0.000	0.000	0.000	47.000
3428934420.000	0.000	0.000	0.000	4.000
3428934600.000	0.000	0.000	0.000	4.000
3428934780.000	0.000	0.000	0.000	4.000
3428934960.000	0.000	0.000	0.000	5.000
3428935140.000	0.000	0.000	0.000	4.000
3428935320.000	0.000	0.000	0.000	4.000
3428935500.000	0.000	0.000	0.000	5.000
3428935680.000	0.000	0.000	0.000	5.000
3428935860.000	0.000	0.000	0.000	4.000
3428936040.000	0.000	0.000	0.000	4.000
3428936220.000	0.000	0.000	0.000	4.000
3428936400.000	0.000	0.000	0.000	4.000
3428936580.000	0.000	0.000	0.000	5.000
3428936760.000	0.000	0.000	0.000	5.000
3428936940.000	0.000	0.000	0.000	4.000
3428937120.000	0.000	0.000	0.000	5.000
3428937300.000	0.000	0.000	0.000	5.000
3428937480.000	0.000	0.000	0.000	5.000
3428937660.000	0.000	0.000	0.000	5.000
3428937840.000	0.000	0.000	0.000	6.000
3428938020.000	0.000	0.000	0.000	6.000
3428938200.000	0.000	0.000	0.000	5.000
3428938380.000	0.000	0.000	0.000	5.000
3428938560.000	0.000	0.000	0.000	5.000
3428938740.000	0.000	0.000	0.000	4.000
3428938920.000	0.000	0.000	0.000	5.000
3428939100.000	0.000	0.000	0.000	4.000
3428939280.000	0.000	0.000	0.000	5.000
3428939460.000	0.000	0.000	0.000	5.000
3428939640.000	0.000	0.000	0.000	5.000
3428939820.000	0.000	0.000	0.000	4.000
3428940000.000	0.000	0.000	0.000	5.000
3428940180.000	0.000	0.000	0.000	4.000
3428940360.000	0.000	0.000	0.000	4.000
3428940540.000	0.000	0.000	0.000	5.000
3428940720.000	0.000	0.000	0.000	4.000
3428940900.000	0.000	0.000	0.000	4.000
3428941080.000	0.000	0.000	0.000	5.000
3428941260.000	0.000	0.000	0.000	5.000
3428941440.000	0.000	0.000	0.000	5.000
3428941620.000	0.000	0.000	0.000	5.000
3428941800.000	0.000	0.000	0.000	2095.000
3428941980.000	0.000	0.000	0.000	118.000
3428942160.000	0.000	0.000	0.000	20.000
3428942340.000	0.000	0.000	0.000	38.000
3428942520.000	0.000	0.000	0.000	139.000
3428942700.000	0.000	0.000	0.000	80.000
3428942880.000	0.000	0.000	0.000	203.000
3428943060.000	0.000	0.000	0.000	7.000
3428943240.000	0.000	0.000	0.000	70.000
3428943420.000	0.000	0.000	0.000	89.000
3428943600.000	0.000	0.000	0.000	102.000
3428943780.000	0.000	0.000	0.000	135.000
3428943960.000	0.000	0.000	0.000	73.000
3428944140.000	0.000	0.000	0.000	3.000
3428944320.000	0.000	0.000	0.000	4.000
3428944500.000	0.000	0.000	0.000	74.000
3428944680.000	0.000	0.000	0.000	101.000
3428944860.000	0.000	0.000	0.000	34.000
3428945040.000	0.000	0.000	0.000	45.000
3428945220.000	0.000	0.000	0.000	29.000
3428945400.000	0.000	0.000	0.000	23.000
3428945580.000	0.000	0.000	0.000	114.000
3428945760.000	0.000	0.000	0.000	94.000
3428945940.000	0.000	0.000	0.000	137.000
3428946120.000	0.000	0.000	0.000	68.000
3428946300.000	0.000	0.000	0.000	116.000
3428946480.000	0.000	0.000	0.000	127.000
3428946660.000	0.000	0.000	0.000	135.000
3428946840.000	0.000	0.000	0.000	129.000
3428947020.000	0.000	0.000	0.000	227.000
3428947200.000	0.000	0.000	0.000	6.000
3428947380.000	0.000	0.000	0.000	111.000
3428947560.000	0.000	0.000	0.000	93.000
3428947740.000	0.000	0.000	0.000	94.000
3428947920.000	0.000	0.000	0.000	130.000
3428948100.000	0.000	0.000	0.000	132.000
3428948280.000	0.000	0.000	0.000	188.000
3428948460.000	0.000	0.000	0.000	62.000
3428948640.000	0.000	0.000	0.000	74.000
3428948820.000	0.000	0.000	0.000	67.000
3428949000.000	0.000	0.000	0.000	62.000
3428949180.000	0.000	0.000	0.000	36.000
3428949360.000	0.000	0.000	0.000	79.000
3428949540.000	0.000	0.000	0.000	115.000
3428949720.000	0.000	0.000	0.000	72.000
3428949900.000	0.000	0.000	0.000	130.000
3428950080.000	0.000	0.000	0.000	108.000
3428950260.000	0.000	0.000	0.000	25.000
3428950440.000	0.000	0.000	0.000	5.000
3428950620.000	0.000	0.000	0.000	93.000
3428950800.000	0.000	0.000	0.000	129.000
3428950980.000	0.000	0.000	0.000	175.000
3428951160.000	0.000	0.000	0.000	58.000
3428951340.000	0.000	0.000	0.000	62.000
3428951520.000	0.000	0.000	0.000	116.000
3428951700.000	0.000	0.000	0.000	46.000
3428951880.000	0.000	0.000	0.000	96.000
3428952060.000	0.000	0.000	0.000	129.000
3428952240.000	0.000	0.000	0.000	141.000
3428952420.000	0.000	0.000	0.000	62.000
3428952600.000	0.000	0.000	0.000	4.000
3428952780.000	0.000	0.000	0.000	4.000
3428952960.000	0.000	0.000	0.000	5.000
3428953140.000	0.000	0.000	0.000	5.000
3428953320.000	0.000	0.000	0.000	79.000
3428953500.000	0.000	0.000	0.000	115.000
3428953680.000	0.000	0.000	0.000	167.000
3428953860.000	0.000	0.000	0.000	67.000
3428954040.000	0.000	0.000	0.000	171.000
3428954220.000	0.000	0.000	0.000	159.000
3428954400.000	0.000	0.000	0.000	133.000
3428954580.000	0.000	0.000	0.000	119.000
3428954760.000	0.000	0.000	0.000	103.000
3428954940.000	0.000	0.000	0.000	73.000
3428955120.000	0.000	0.000	0.000	61.000
3428955300.000	0.000	0.000	0.000	68.000
3428955480.000	0.000	0.000	0.000	105.000
3428955660.000	0.000	0.000	0.000	13.000
3428955840.000	0.000	0.000	0.000	113.000
3428956020.000	0.000	0.000	0.000	98.000
3428956200.000	0.000	0.000	0.000	161.000
3428956380.000	0.000	0.000	0.000	7.000
3428956560.000	0.000	0.000	0.000	3.000
3428956740.000	0.000	0.000	0.000	87.000
3428956920.000	0.000	0.000	0.000	131.000
3428957100.000	0.000	0.000	0.000	8.000
3428957280.000	0.000	0.000	0.000	5.000
3428957460.000	0.000	0.000	0.000	111.000
3428957640.000	0.000	0.000	0.000	4.000
3428957820.000	0.000	0.000	0.000	99.000
3428958000.000	0.000	0.000	0.000	102.000
3428958180.000	0.000	0.000	0.000	55.000
3428958360.000	0.000	0.000	0.000	111.000
3428958540.000	0.000	0.000	0.000	90.000
3428958720.000	0.000	0.000	0.000	15.000
3428958900.000	0.000	0.000	0.000	5.000
3428959080.000	0.000	0.000	0.000	1023.000
3428959260.000	0.000	0.000	0.000	691.000
3428959440.000	0.000	0.000	0.000	5.000
3428959620.000	0.000	0.000	0.000	5.000
3428959800.000	0.000	0.000	0.000	5.000
3428959980.000	0.000	0.000	0.000	456.000
3428960160.000	0.000	0.000	0.000	5.000
3428960340.000	0.000	0.000	0.000	5.000
3428960520.000	0.000	0.000	0.000	4.000
3428960700.000	0.000	0.000	0.000	5.000
3428960880.000	0.000	0.000	0.000	48.000
3428961060.000	0.000	0.000	0.000	5.000
3428961240.000	0.000	0.000	0.000	5.000
3428961420.000	0.000	0.000	0.000	5.000
3428961600.000	0.000	0.000	0.000	5.000
3428961780.000	0.000	0.000	0.000	5.000
3428961960.000	0.000	0.000	0.000	357.000
3428962140.000	0.000	0.000	0.000	6.000
3428962320.000	0.000	0.000	0.000	5.000
3428962500.000	0.000	0.000	0.000	7.000
3428962680.000	0.000	0.000	0.000	7.000
3428962860.000	0.000	0.000	0.000	258.000
3428963040.000	0.000	0.000	0.000	445.000
3428963220.000	0.000	0.000	0.000	1274.000
3428963400.000	0.000	0.000	0.000	1088.000
3428963580.000	0.000	0.000	0.000	230.000
3428963760.000	0.000	0.000	0.000	226.000
3428963940.000	0.000	0.000	0.000	473.000
3428964120.000	0.000	0.000	0.000	282.000
3428964300.000	0.000	0.000	0.000	26.000
3428964480.000	0.000	0.000	0.000	9.000
3428964660.000	0.000	0.000	0.000	11.000
3428964840.000	0.000	0.000	0.000	18.000
3428965020.000	0.000	0.000	0.000	4.000
3428965200.000	0.000	0.000	0.000	5.000
3428965380.000	0.000	0.000	0.000	82.000
3428965560.000	0.000	0.000	0.000	41.000
3428965740.000	0.000	0.000	0.000	27.000
3428965920.000	0.000	0.000	0.000	13.000
3428966100.000	0.000	0.000	0.000	16.000
3428966280.000	0.000	0.000	0.000	5.000
3428966460.000	0.000	0.000	0.000	4.000
3428966640.000	0.000	0.000	0.000	8.000
3428966820.000	0.000	0.000	0.000	19.000
3428967000.000	0.000	0.000	0.000	110.000
3428967180.000	0.000	0.000	0.000	73.000
3428967360.000	0.000	0.000	0.000	36.000
3428967540.000	0.000	0.000	0.000	8.000
3428967720.000	0.000	0.000	0.000	18.000
3428967900.000	0.000	0.000	0.000	11.000
3428968080.000	0.000	0.000	0.000	13.000
3428968260.000	0.000	0.000	0.000	8.000
3428968440.000	0.000	0.000	0.000	6.000
3428968620.000	0.000	0.000	0.000	10.000
3428968800.000	0.000	0.000	0.000	8.000
3428968980.000	0.000	0.000	0.000	8.000
3428969160.000	0.000	0.000	0.000	9.000
3428969340.000	0.000	0.000	0.000	10.000
3428969520.000	0.000	0.000	0.000	8.000
3428969700.000	0.000	0.000	0.000	8.000
3428969880.000	0.000	0.000	0.000	8.000
3428970060.000	0.000	0.000	0.000	8.000
3428970240.000	0.000	0.000	0.000	10.000
3428970420.000	0.000	0.000	0.000	10.000
3428970600.000	0.000	0.000	0.000	8.000
3428970780.000	0.000	0.000	0.000	8.000
3428970960.000	0.000	0.000	0.000	7.000
3428971140.000	0.000	0.000	0.000	8.000
3428971320.000	0.000	0.000	0.000	8.000
3428971500.000	0.000	0.000	0.000	7.000
3428971680.000	0.000	0.000	0.000	7.000
3428971860.000	0.000	0.000	0.000	8.000
3428972040.000	0.000	0.000	0.000	10.000
3428972220.000	0.000	0.000	0.000	10.000
3428972400.000	0.000	0.000	0.000	6.000
3428972580.000	0.000	0.000	0.000	8.000
3428972760.000	0.000	0.000	0.000	8.000
3428972940.000	0.000	0.000	0.000	9.000
3428973120.000	0.000	0.000	0.000	7.000
3428973300.000	0.000	0.000	0.000	7.000
3428973480.000	0.000	0.000	0.000	7.000
3428973660.000	0.000	0.000	0.000	17.000
3428973840.000	0.000	0.000	0.000	14.000
3428974020.000	0.000	0.000	0.000	26.000
3428974200.000	0.000	0.000	0.000	35.000
3428974380.000	0.000	0.000	0.000	36.000
3428974560.000	0.000	0.000	0.000	16.000
3428974740.000	0.000	0.000	0.000	13.000
3428974920.000	0.000	0.000	0.000	25.000
3428975100.000	0.000	0.000	0.000	36.000
3428975280.000	0.000	0.000	0.000	84.000
3428975460.000	0.000	0.000	0.000	16.000
3428975640.000	0.000	0.000	0.000	4.000
3428975820.000	0.000	0.000	0.000	4.000
3428976000.000	0.000	0.000	0.000	41.000
3428976180.000	0.000	0.000	0.000	21.000
3428976360.000	0.000	0.000	0.000	120.000
3428976540.000	0.000	0.000	0.000	32.000
3428976720.000	0.000	0.000	0.000	134.000
3428976900.000	0.000	0.000	0.000	351.000
3428977080.000	0.000	0.000	0.000	164.000
3428977260.000	0.000	0.000	0.000	159.000
3428977440.000	0.000	0.000	0.000	255.000
3428977620.000	0.000	0.000	0.000	250.000
3428977800.000	0.000	0.000	0.000	6.000
3428977980.000	0.000	0.000	0.000	9.000
3428978160.000	0.000	0.000	0.000	7.000
3428978340.000	0.000	0.000	0.000	8.000
3428978520.000	0.000	0.000	0.000	7.000
3428978700.000	0.000	0.000	0.000	6.000
3428978880.000	0.000	0.000	0.000	10.000
3428979060.000	0.000	0.000	0.000	6.000
3428979240.000	0.000	0.000	0.000	6.000
3428979420.000	0.000	0.000	0.000	7.000
3428979600.000	0.000	0.000	0.000	1007.000
3428979780.000	0.000	0.000	0.000	9.000
3428979960.000	0.000	0.000	0.000	262.000
3428980140.000	0.000	0.000	0.000	6.000
3428980320.000	0.000	0.000	0.000	5.000
3428980500.000	0.000	0.000	0.000	6.000
3428980680.000	0.000	0.000	0.000	7.000
3428980860.000	0.000	0.000	0.000	7.000
